issue_key,issue_type,priority,status,component,project,reporter,assignee,story_points,resolution_hours,comments_count,watchers,reopened,sprint,label
PROJ-A-2630,Task,Medium,Won't Fix,Frontend,PROJ-A,user_1,dev_13,,1.9,4,1,0,Sprint 2,performance
PROJ-A-2631,Bug,High,Done,Testing,PROJ-D,user_4,dev_9,,1.6,2,5,1,,backend
PROJ-D-2632,Task,Medium,Done,API,PROJ-D,user_1,,,28.0,4,2,0,Sprint 19,
PROJ-A-2633,Task,Medium,Done,Backend,PROJ-C,user_17,dev_10,,133.3,3,2,0,Sprint 5,
PROJ-A-2634,Epic,High,Closed,Backend,PROJ-D,user_17,,21.0,22.7,6,2,0,,flaky-test
PROJ-D-2635,Bug,Medium,Closed,API,PROJ-C,user_7,dev_8,,3.7,3,3,0,,tech-debt
PROJ-C-2636,Story,Low,Resolved,Mobile,PROJ-B,user_23,dev_1,2.0,155.0,0,1,0,Sprint 17,frontend
PROJ-C-2637,Bug,Critical,Closed,Mobile,PROJ-D,user_20,dev_9,,2.6,13,5,0,,tech-debt
PROJ-B-2638,Sub-task,High,Done,Database,PROJ-B,user_15,,2.0,22.0,4,1,0,Sprint 16,
PROJ-A-2639,Epic,High,Done,Auth,PROJ-A,user_13,dev_1,13.0,5.3,6,8,0,,flaky-test
PROJ-D-2640,Story,High,Resolved,Mobile,PROJ-B,user_2,dev_2,5.0,74.1,4,6,0,Sprint 13,
PROJ-D-2641,Improvement,Low,Resolved,Database,PROJ-A,user_19,dev_13,,119.2,0,1,0,,backend
PROJ-A-2642,Story,Medium,Done,Mobile,PROJ-B,user_24,dev_8,13.0,1.4,3,1,0,Sprint 13,security
PROJ-A-2643,Story,Medium,Done,Frontend,PROJ-B,user_13,dev_9,13.0,140.4,2,2,0,Sprint 13,flaky-test
PROJ-D-2644,Bug,Medium,Done,Infra,PROJ-D,user_24,dev_7,,21.3,5,2,0,,regression
PROJ-D-2645,Task,High,Done,Auth,PROJ-B,user_11,dev_3,,54.4,3,2,0,Sprint 5,
PROJ-D-2646,Bug,Medium,Done,Database,PROJ-D,user_22,dev_7,,36.5,4,2,0,,tech-debt
PROJ-B-2647,Improvement,Medium,Done,Infra,PROJ-D,user_15,dev_6,,48.1,4,3,0,,regression
PROJ-C-2648,Task,Medium,Resolved,Infra,PROJ-C,user_10,dev_2,,52.1,1,2,0,Sprint 5,
PROJ-D-2649,Task,Low,Done,Testing,PROJ-C,user_9,dev_3,,135.3,2,1,0,Sprint 20,regression
PROJ-C-2650,Bug,Medium,Resolved,Mobile,PROJ-A,user_9,dev_11,,36.1,0,1,0,,
PROJ-A-2651,Bug,Medium,Resolved,Testing,PROJ-B,user_20,,,69.6,5,1,1,,regression
PROJ-C-2652,Bug,Low,Done,API,PROJ-A,user_1,dev_12,,289.6,1,3,0,,flaky-test
PROJ-C-2653,Bug,High,Closed,Frontend,PROJ-B,user_17,,,59.4,7,5,0,,ux
PROJ-C-2654,Bug,Critical,Done,Frontend,PROJ-C,user_12,dev_10,,12.3,5,3,0,,
PROJ-A-2655,Epic,High,Resolved,Frontend,PROJ-C,user_10,dev_10,8.0,60.0,7,4,0,,
PROJ-C-2656,Story,Medium,Done,Auth,PROJ-B,user_5,dev_13,1.0,160.1,4,5,0,Sprint 19,flaky-test
PROJ-C-2657,Bug,Medium,Done,Backend,PROJ-B,user_18,dev_12,,58.5,2,2,0,,backend
PROJ-B-2658,Story,Medium,Closed,Auth,PROJ-C,user_15,dev_5,2.0,95.8,2,1,0,Sprint 7,
PROJ-A-2659,Story,Low,Done,Database,PROJ-C,user_6,dev_10,5.0,916.9,1,1,0,Sprint 11,
PROJ-C-2660,Story,Medium,Done,Infra,PROJ-A,user_7,dev_4,8.0,111.9,4,3,0,Sprint 23,
PROJ-A-2661,Story,Medium,Done,Infra,PROJ-C,user_17,dev_2,21.0,44.0,7,1,0,Sprint 1,regression
PROJ-D-2662,Epic,Critical,Done,Testing,PROJ-B,user_6,dev_4,21.0,41.1,3,3,0,,
PROJ-C-2663,Story,Critical,Won't Fix,Backend,PROJ-A,user_8,dev_12,3.0,20.9,3,2,0,Sprint 7,tech-debt
PROJ-A-2664,Sub-task,Medium,Done,Database,PROJ-B,user_12,dev_8,2.0,14.1,4,1,0,Sprint 3,
PROJ-C-2665,Improvement,Medium,Done,Backend,PROJ-D,user_21,dev_5,,55.3,1,1,0,,
PROJ-C-2666,Bug,Low,Done,Infra,PROJ-A,user_14,dev_5,,567.7,1,1,0,,
PROJ-D-2667,Epic,High,Done,Mobile,PROJ-B,user_12,dev_13,13.0,38.6,3,5,0,,frontend
PROJ-B-2668,Bug,Critical,Closed,Auth,PROJ-C,user_23,dev_12,,6.9,9,6,0,,frontend
PROJ-A-2669,Improvement,Medium,Done,Frontend,PROJ-D,user_10,dev_12,,98.4,2,6,0,,ux
PROJ-C-2670,Story,High,Resolved,Infra,PROJ-B,user_22,dev_10,5.0,22.9,9,3,0,Sprint 13,ux
PROJ-D-2671,Improvement,Critical,Closed,API,PROJ-A,user_20,dev_3,,2.3,10,2,0,,
PROJ-D-2672,Improvement,Medium,Done,Frontend,PROJ-B,user_15,dev_13,,72.0,3,2,0,,
PROJ-B-2673,Task,High,Closed,Infra,PROJ-D,user_7,,,13.0,4,4,0,Sprint 3,frontend
PROJ-B-2674,Task,Medium,Closed,Auth,PROJ-A,user_9,dev_6,,248.6,2,4,0,Sprint 6,
PROJ-D-2675,Bug,High,Done,Backend,PROJ-D,user_10,dev_2,,2.3,2,4,0,,security
PROJ-D-2676,Bug,High,Done,Mobile,PROJ-B,user_10,dev_2,,92.0,3,3,0,,
PROJ-A-2677,Story,Medium,Done,Mobile,PROJ-C,user_16,dev_9,1.0,91.3,5,1,0,Sprint 22,security
PROJ-A-2678,Bug,Low,Done,Frontend,PROJ-C,user_7,dev_13,,10.4,0,1,0,,backend
PROJ-D-2679,Task,Medium,Done,Auth,PROJ-B,user_5,dev_7,,57.7,4,4,1,Sprint 15,ux
PROJ-D-2680,Bug,Medium,Closed,Mobile,PROJ-B,user_23,dev_10,,7.1,5,3,0,,frontend
PROJ-B-2681,Sub-task,High,Resolved,Mobile,PROJ-B,user_3,dev_9,1.0,5.0,3,8,1,Sprint 4,regression
PROJ-A-2682,Task,Medium,Won't Fix,Database,PROJ-A,user_18,dev_14,,44.2,1,1,0,Sprint 5,backend
PROJ-D-2683,Improvement,High,Closed,API,PROJ-D,user_11,dev_6,,13.9,3,4,0,,flaky-test
PROJ-A-2684,Bug,Medium,Resolved,Frontend,PROJ-D,user_15,dev_5,,81.9,2,2,1,,flaky-test
PROJ-A-2685,Improvement,Medium,Closed,Backend,PROJ-D,user_21,dev_12,,79.5,1,1,0,,security
PROJ-D-2686,Epic,Low,Duplicate,Mobile,PROJ-B,user_20,dev_1,5.0,302.4,0,1,0,,
PROJ-D-2687,Story,Medium,Done,Database,PROJ-D,user_5,dev_12,5.0,22.4,1,3,0,Sprint 3,performance
PROJ-C-2688,Story,Critical,Done,Auth,PROJ-B,user_24,dev_6,8.0,8.9,13,4,0,Sprint 19,ux
PROJ-A-2689,Task,Critical,Done,Mobile,PROJ-A,user_12,dev_6,,6.3,9,4,0,Sprint 21,ux
PROJ-A-2690,Bug,Low,Done,Testing,PROJ-C,user_4,dev_3,,5.8,2,1,1,,tech-debt
PROJ-B-2691,Story,Medium,Done,API,PROJ-B,user_15,dev_3,21.0,60.1,1,1,0,Sprint 16,
PROJ-B-2692,Story,Medium,Done,Backend,PROJ-B,user_9,dev_3,5.0,52.8,7,1,0,Sprint 17,
PROJ-B-2693,Bug,High,Done,Auth,PROJ-C,user_7,dev_3,,15.2,7,2,0,,security
PROJ-A-2694,Bug,Medium,Duplicate,Auth,PROJ-C,user_10,dev_7,,124.0,0,3,0,,backend
PROJ-D-2695,Bug,Critical,Duplicate,Frontend,PROJ-A,user_23,dev_10,,1.4,10,4,0,,
PROJ-D-2696,Bug,Low,Resolved,Mobile,PROJ-D,user_13,dev_11,,33.6,3,1,0,,ux
PROJ-D-2697,Bug,Medium,Done,Frontend,PROJ-B,user_8,dev_2,,32.7,2,2,0,,backend
PROJ-A-2698,Sub-task,Low,Won't Fix,Backend,PROJ-D,user_12,dev_10,3.0,36.3,2,2,0,Sprint 9,performance
PROJ-D-2699,Story,High,Won't Fix,Testing,PROJ-B,user_22,dev_13,3.0,3.7,3,1,0,Sprint 22,regression
PROJ-B-2700,Sub-task,Medium,Won't Fix,Mobile,PROJ-A,user_24,dev_10,3.0,7.8,5,1,0,Sprint 9,backend
PROJ-D-2701,Story,Medium,Closed,Infra,PROJ-C,user_19,dev_2,8.0,15.1,8,1,1,Sprint 14,
PROJ-D-2702,Bug,High,Done,Mobile,PROJ-A,user_1,dev_3,,3.4,3,4,0,,performance
PROJ-B-2703,Story,Low,Done,Testing,PROJ-C,user_16,dev_10,13.0,445.3,2,1,0,Sprint 23,flaky-test
PROJ-C-2704,Story,Low,Won't Fix,Infra,PROJ-D,user_22,dev_12,13.0,1.7,1,1,1,Sprint 11,frontend
PROJ-C-2705,Bug,Low,Done,Auth,PROJ-D,user_17,dev_7,,33.9,2,1,0,,regression
PROJ-C-2706,Task,Medium,Done,Frontend,PROJ-A,user_18,,,334.5,5,1,0,Sprint 10,flaky-test
PROJ-A-2707,Bug,High,Done,API,PROJ-C,user_11,dev_7,,1.4,6,2,0,,frontend
PROJ-A-2708,Story,High,Done,Mobile,PROJ-A,user_18,dev_9,21.0,36.2,9,1,0,Sprint 23,
PROJ-B-2709,Task,Low,Won't Fix,API,PROJ-C,user_7,dev_11,,96.3,1,3,0,Sprint 5,
PROJ-C-2710,Bug,Critical,Done,Mobile,PROJ-C,user_18,dev_10,,1.6,11,7,0,,ux
PROJ-A-2711,Bug,Medium,Done,Auth,PROJ-D,user_8,dev_12,,8.3,3,2,0,,
PROJ-D-2712,Task,Medium,Duplicate,Frontend,PROJ-D,user_6,dev_11,,135.5,2,2,0,Sprint 23,
PROJ-C-2713,Story,Medium,Done,Backend,PROJ-C,user_7,dev_4,13.0,97.0,4,1,1,Sprint 4,backend
PROJ-C-2714,Bug,Low,Won't Fix,Backend,PROJ-C,user_23,dev_7,,542.7,1,1,0,,performance
PROJ-A-2715,Sub-task,High,Done,Backend,PROJ-C,user_22,dev_9,2.0,1.4,3,3,0,Sprint 11,backend
PROJ-C-2716,Bug,Medium,Resolved,Mobile,PROJ-D,user_10,dev_14,,65.1,4,2,0,,performance
PROJ-B-2717,Task,Critical,Done,Mobile,PROJ-D,user_11,dev_8,,0.5,10,7,0,Sprint 6,security
PROJ-B-2718,Sub-task,Medium,Closed,API,PROJ-B,user_13,dev_8,2.0,10.4,1,1,0,Sprint 2,ux
PROJ-A-2719,Bug,High,Done,Frontend,PROJ-C,user_9,dev_9,,12.3,3,4,0,,security
PROJ-C-2720,Bug,Medium,Duplicate,Testing,PROJ-B,user_7,dev_14,,30.9,1,2,0,,security
PROJ-B-2721,Bug,Low,Done,Mobile,PROJ-C,user_9,dev_5,,46.2,1,1,0,,
PROJ-C-2722,Bug,Low,Done,Frontend,PROJ-D,user_13,dev_14,,8.0,0,1,1,,
PROJ-B-2723,Bug,High,Won't Fix,API,PROJ-B,user_3,dev_5,,12.1,6,7,0,,
PROJ-B-2724,Task,Medium,Done,Mobile,PROJ-B,user_3,dev_3,,141.8,5,2,0,Sprint 3,
PROJ-C-2725,Bug,Low,Closed,Backend,PROJ-A,user_1,dev_5,,35.6,2,1,0,,ux
PROJ-A-2726,Story,Critical,Resolved,Backend,PROJ-C,user_21,dev_8,3.0,4.7,7,3,0,Sprint 18,
PROJ-A-2727,Sub-task,High,Done,Auth,PROJ-D,user_20,dev_12,1.0,7.0,4,9,0,Sprint 18,ux
PROJ-A-2728,Improvement,High,Done,Infra,PROJ-A,user_2,dev_5,,21.8,7,4,0,,frontend
PROJ-C-2729,Story,Medium,Won't Fix,Database,PROJ-A,user_3,dev_4,8.0,21.6,3,1,0,Sprint 7,regression
PROJ-C-2730,Bug,High,Done,Testing,PROJ-C,user_15,dev_8,,52.7,7,4,1,,frontend
PROJ-C-2731,Story,Low,Done,Infra,PROJ-A,user_24,dev_7,13.0,160.6,2,1,0,Sprint 21,
PROJ-A-2732,Story,Medium,Resolved,Mobile,PROJ-C,user_6,dev_14,1.0,79.7,4,1,0,Sprint 13,ux
PROJ-C-2733,Story,Medium,Done,Frontend,PROJ-A,user_13,dev_14,8.0,1.0,3,1,0,Sprint 13,
PROJ-A-2734,Bug,High,Resolved,Mobile,PROJ-C,user_21,dev_6,,2.0,8,4,0,,ux
PROJ-B-2735,Improvement,Medium,Done,Frontend,PROJ-D,user_1,dev_5,,157.1,6,3,0,,security
PROJ-A-2736,Story,Medium,Won't Fix,Frontend,PROJ-C,user_20,dev_14,3.0,26.8,2,1,0,Sprint 6,ux
PROJ-A-2737,Bug,Medium,Done,Infra,PROJ-C,user_19,dev_5,,24.9,7,2,0,,flaky-test
PROJ-D-2738,Bug,Medium,Done,Database,PROJ-B,user_1,dev_13,,1.2,8,2,0,,
PROJ-D-2739,Story,Medium,Resolved,Auth,PROJ-D,user_21,dev_10,5.0,407.1,4,1,0,Sprint 3,frontend
PROJ-A-2740,Improvement,Low,Done,Infra,PROJ-D,user_22,,,241.0,0,4,0,,backend
PROJ-D-2741,Task,Low,Done,Database,PROJ-D,user_2,dev_13,,188.1,2,1,0,Sprint 10,security
PROJ-C-2742,Task,Medium,Resolved,Backend,PROJ-A,user_15,dev_4,,27.0,1,2,0,Sprint 21,flaky-test
PROJ-D-2743,Bug,Critical,Closed,Backend,PROJ-B,user_14,dev_8,,0.5,9,6,0,,backend
PROJ-D-2744,Story,Critical,Done,Frontend,PROJ-D,user_19,dev_8,3.0,1.4,6,7,0,Sprint 5,security
PROJ-D-2745,Story,High,Done,API,PROJ-A,user_11,dev_11,13.0,46.2,4,4,0,Sprint 11,regression
PROJ-A-2746,Bug,Medium,Resolved,Mobile,PROJ-A,user_15,dev_1,,33.8,4,2,0,,regression
PROJ-B-2747,Bug,Medium,Done,Mobile,PROJ-A,user_6,dev_2,,22.7,2,2,0,,backend
PROJ-B-2748,Task,Medium,Won't Fix,Frontend,PROJ-B,user_20,dev_5,,4.2,5,1,0,Sprint 4,flaky-test
PROJ-B-2749,Bug,Low,Done,API,PROJ-A,user_9,dev_9,,140.4,0,1,0,,ux
PROJ-B-2750,Story,Low,Resolved,Testing,PROJ-B,user_5,dev_10,13.0,501.0,0,1,0,Sprint 10,regression
PROJ-B-2751,Bug,Low,Done,Database,PROJ-C,user_20,dev_11,,46.6,1,1,0,,backend
PROJ-B-2752,Bug,High,Done,Testing,PROJ-A,user_2,dev_12,,6.5,7,4,0,,flaky-test
PROJ-A-2753,Bug,Medium,Done,Testing,PROJ-D,user_6,dev_13,,12.3,4,2,0,,security
PROJ-C-2754,Sub-task,High,Done,Backend,PROJ-A,user_18,dev_11,2.0,11.9,9,3,0,Sprint 4,performance
PROJ-C-2755,Task,High,Done,Testing,PROJ-C,user_23,dev_7,,7.8,2,6,0,Sprint 13,
PROJ-B-2756,Epic,High,Done,Mobile,PROJ-C,user_19,dev_10,21.0,7.2,5,5,1,,security
PROJ-D-2757,Story,Medium,Won't Fix,Infra,PROJ-A,user_9,dev_5,8.0,77.7,3,5,0,Sprint 8,
PROJ-D-2758,Bug,Medium,Done,API,PROJ-C,user_21,dev_1,,16.3,2,2,0,,ux
PROJ-A-2759,Story,Low,Duplicate,Database,PROJ-B,user_24,dev_6,21.0,38.8,2,1,0,Sprint 6,ux
PROJ-B-2760,Story,High,Done,Backend,PROJ-B,user_6,dev_12,21.0,12.0,7,4,0,Sprint 11,tech-debt
PROJ-B-2761,Improvement,Medium,Resolved,Testing,PROJ-A,user_14,dev_8,,24.3,3,1,0,,flaky-test
PROJ-D-2762,Bug,Medium,Won't Fix,Infra,PROJ-B,user_24,dev_7,,80.3,3,2,0,,performance
PROJ-B-2763,Story,High,Won't Fix,API,PROJ-B,user_13,dev_2,8.0,135.9,6,4,0,Sprint 2,backend
PROJ-B-2764,Bug,Medium,Done,Frontend,PROJ-D,user_11,dev_12,,18.0,1,1,0,,
PROJ-D-2765,Bug,High,Resolved,Frontend,PROJ-A,user_12,dev_5,,3.3,6,2,0,,frontend
PROJ-C-2766,Task,Medium,Done,Frontend,PROJ-C,user_19,,,154.0,2,3,0,Sprint 18,performance
PROJ-C-2767,Story,Medium,Done,Mobile,PROJ-A,user_19,dev_11,8.0,324.5,2,3,0,Sprint 18,
PROJ-A-2768,Bug,High,Resolved,Database,PROJ-B,user_21,dev_4,,22.1,2,3,0,,backend
PROJ-D-2769,Story,High,Done,Frontend,PROJ-D,user_19,dev_9,13.0,3.2,6,4,0,Sprint 22,backend
PROJ-A-2770,Story,Medium,Done,Mobile,PROJ-A,user_24,dev_10,8.0,110.5,6,5,0,Sprint 12,tech-debt
PROJ-B-2771,Task,Low,Done,Auth,PROJ-A,user_13,dev_1,,49.1,0,1,0,Sprint 17,tech-debt
PROJ-D-2772,Improvement,Medium,Done,Mobile,PROJ-B,user_14,dev_12,,30.7,3,1,0,,frontend
PROJ-C-2773,Epic,Medium,Done,Backend,PROJ-B,user_24,dev_6,1.0,650.1,2,2,0,,tech-debt
PROJ-B-2774,Task,Medium,Won't Fix,Mobile,PROJ-A,user_18,dev_3,,8.8,2,1,0,Sprint 19,
PROJ-C-2775,Bug,Low,Done,Database,PROJ-B,user_12,dev_11,,93.5,0,1,1,,frontend
PROJ-C-2776,Task,Low,Resolved,Infra,PROJ-B,user_4,dev_9,,156.2,3,1,0,Sprint 17,
PROJ-A-2777,Story,Medium,Resolved,Testing,PROJ-B,user_10,dev_5,1.0,138.7,1,1,0,Sprint 4,ux
PROJ-D-2778,Bug,Medium,Closed,Mobile,PROJ-B,user_17,dev_13,,1.7,3,4,0,,backend
PROJ-D-2779,Improvement,Low,Resolved,Frontend,PROJ-B,user_4,dev_6,,233.8,0,3,0,,
PROJ-D-2780,Bug,Medium,Resolved,Backend,PROJ-D,user_12,dev_11,,41.9,2,1,1,,security
PROJ-A-2781,Improvement,High,Done,API,PROJ-B,user_13,dev_9,,8.2,2,1,0,,
PROJ-C-2782,Story,Critical,Done,Frontend,PROJ-C,user_4,dev_9,5.0,21.4,7,5,0,Sprint 17,
PROJ-A-2783,Task,Low,Won't Fix,Backend,PROJ-A,user_10,dev_8,,243.0,2,2,0,Sprint 16,frontend
PROJ-D-2784,Task,Low,Duplicate,Auth,PROJ-D,user_3,dev_9,,303.1,1,1,0,Sprint 9,backend
PROJ-B-2785,Improvement,High,Resolved,Testing,PROJ-D,user_15,dev_4,,16.4,3,5,0,,regression
PROJ-D-2786,Task,Medium,Done,API,PROJ-B,user_2,dev_6,,48.5,5,2,0,Sprint 11,
PROJ-D-2787,Story,Medium,Done,Auth,PROJ-A,user_17,dev_5,8.0,56.1,2,4,0,Sprint 12,tech-debt
PROJ-C-2788,Bug,High,Done,Infra,PROJ-C,user_6,dev_5,,2.2,7,3,0,,security
PROJ-D-2789,Story,Low,Resolved,Backend,PROJ-B,user_8,dev_4,2.0,126.5,0,1,0,Sprint 11,backend
PROJ-D-2790,Bug,High,Resolved,Auth,PROJ-A,user_3,dev_2,,3.3,5,6,0,,backend
PROJ-C-2791,Task,Critical,Closed,Testing,PROJ-B,user_18,dev_12,,4.3,4,2,0,Sprint 13,regression
PROJ-D-2792,Story,Medium,Resolved,Testing,PROJ-B,user_22,dev_6,5.0,24.0,7,2,0,Sprint 22,frontend
PROJ-D-2793,Task,Medium,Done,Infra,PROJ-B,user_1,dev_9,,150.1,4,3,0,Sprint 8,ux
PROJ-C-2794,Bug,Critical,Resolved,Testing,PROJ-B,user_16,dev_12,,8.3,10,6,0,,frontend
PROJ-B-2795,Bug,Medium,Done,Backend,PROJ-B,user_7,,,56.7,6,1,1,,
PROJ-C-2796,Task,Medium,Resolved,Backend,PROJ-B,user_3,dev_14,,6.1,4,1,0,Sprint 14,frontend
PROJ-D-2797,Bug,High,Done,Testing,PROJ-B,user_23,dev_7,,20.7,2,3,0,,ux
PROJ-A-2798,Bug,High,Done,Auth,PROJ-C,user_4,dev_6,,24.5,2,7,1,,security
PROJ-B-2799,Bug,Medium,Done,Backend,PROJ-D,user_9,dev_3,,46.6,3,2,1,,
PROJ-C-2800,Epic,High,Won't Fix,Frontend,PROJ-C,user_5,dev_1,13.0,154.6,6,5,1,,backend
PROJ-B-2801,Task,Low,Closed,Testing,PROJ-B,user_19,dev_13,,31.5,2,1,0,Sprint 18,
PROJ-B-2802,Bug,Low,Done,Backend,PROJ-B,user_15,dev_4,,237.8,1,1,0,,
PROJ-A-2803,Bug,Low,Resolved,Database,PROJ-C,user_8,dev_14,,107.8,1,1,0,,performance
PROJ-A-2804,Bug,High,Closed,Infra,PROJ-C,user_6,dev_9,,11.1,4,3,0,,
PROJ-A-2805,Task,Low,Closed,Testing,PROJ-D,user_18,dev_2,,213.2,0,2,0,Sprint 14,tech-debt
PROJ-D-2806,Task,Medium,Done,Backend,PROJ-C,user_19,dev_3,,59.0,2,1,0,Sprint 16,security
PROJ-C-2807,Bug,Medium,Done,Database,PROJ-D,user_24,dev_2,,155.5,5,2,0,,
PROJ-D-2808,Bug,Critical,Done,Backend,PROJ-B,user_15,,,3.1,7,8,0,,
PROJ-C-2809,Bug,Critical,Done,Backend,PROJ-A,user_7,dev_2,,1.6,10,5,0,,ux
PROJ-D-2810,Task,Medium,Resolved,Auth,PROJ-A,user_10,dev_10,,81.1,0,1,0,Sprint 15,frontend
PROJ-D-2811,Task,Medium,Done,Frontend,PROJ-A,user_6,dev_11,,111.3,0,2,0,Sprint 22,tech-debt
PROJ-A-2812,Bug,High,Done,Testing,PROJ-A,user_14,dev_11,,24.2,5,1,0,,security
PROJ-D-2813,Bug,Medium,Done,Infra,PROJ-B,user_17,dev_8,,9.9,2,1,0,,frontend
PROJ-A-2814,Bug,High,Done,Testing,PROJ-A,user_9,dev_3,,83.9,5,1,0,,regression
PROJ-C-2815,Sub-task,Medium,Duplicate,Frontend,PROJ-C,user_19,dev_7,1.0,80.3,3,1,0,Sprint 20,backend
PROJ-A-2816,Bug,Medium,Won't Fix,API,PROJ-C,user_5,dev_8,,94.7,3,3,1,,tech-debt
PROJ-B-2817,Task,Low,Done,Auth,PROJ-A,user_23,dev_3,,36.5,1,3,0,Sprint 7,
PROJ-B-2818,Story,Low,Resolved,Auth,PROJ-C,user_7,dev_2,1.0,41.0,1,1,0,Sprint 8,flaky-test
PROJ-D-2819,Story,Medium,Done,Frontend,PROJ-D,user_19,dev_13,2.0,36.1,3,2,0,Sprint 6,
PROJ-B-2820,Bug,Medium,Resolved,Mobile,PROJ-B,user_20,dev_13,,7.6,3,2,0,,frontend
PROJ-C-2821,Bug,Medium,Done,Auth,PROJ-A,user_7,dev_8,,146.8,4,3,0,,
PROJ-D-2822,Story,Low,Done,Testing,PROJ-A,user_24,dev_3,5.0,86.4,1,1,0,Sprint 13,backend
PROJ-A-2823,Task,High,Won't Fix,Frontend,PROJ-B,user_2,dev_7,,2.8,4,6,0,Sprint 17,flaky-test
PROJ-D-2824,Task,High,Won't Fix,Auth,PROJ-C,user_23,dev_12,,33.5,3,4,0,Sprint 8,security
PROJ-D-2825,Story,High,Done,Backend,PROJ-B,user_16,dev_1,2.0,1.7,6,10,0,Sprint 11,
PROJ-B-2826,Bug,Medium,Won't Fix,Frontend,PROJ-B,user_13,dev_14,,25.0,4,2,0,,tech-debt
PROJ-D-2827,Sub-task,Medium,Resolved,Frontend,PROJ-C,user_8,dev_12,1.0,47.7,7,3,0,Sprint 17,performance
PROJ-C-2828,Task,Low,Done,Testing,PROJ-B,user_6,dev_6,,215.7,0,1,0,Sprint 9,flaky-test
PROJ-D-2829,Bug,High,Done,Database,PROJ-C,user_6,dev_12,,12.4,5,3,0,,flaky-test
PROJ-A-2830,Sub-task,Medium,Done,Auth,PROJ-C,user_9,dev_12,3.0,22.0,3,1,0,Sprint 2,
PROJ-A-2831,Story,Low,Resolved,Auth,PROJ-B,user_4,dev_13,2.0,175.8,1,1,0,Sprint 10,
PROJ-B-2832,Story,Low,Duplicate,Frontend,PROJ-D,user_11,dev_9,2.0,54.8,3,1,0,Sprint 22,
PROJ-D-2833,Task,Medium,Closed,Backend,PROJ-C,user_5,dev_12,,72.8,1,1,0,Sprint 24,
PROJ-A-2834,Improvement,Medium,Resolved,Backend,PROJ-B,user_17,dev_3,,131.6,3,3,0,,security
PROJ-D-2835,Task,High,Resolved,Infra,PROJ-C,user_20,dev_14,,13.8,5,3,0,Sprint 21,
PROJ-D-2836,Bug,Low,Done,Backend,PROJ-D,user_7,dev_7,,52.6,1,1,0,,backend
PROJ-A-2837,Bug,High,Done,Auth,PROJ-D,user_15,dev_13,,47.5,3,3,1,,flaky-test
PROJ-D-2838,Epic,Low,Done,Mobile,PROJ-A,user_15,dev_6,13.0,306.2,2,2,1,,
PROJ-B-2839,Bug,Medium,Closed,Database,PROJ-C,user_14,dev_8,,3.9,1,3,1,,regression
PROJ-B-2840,Bug,Medium,Won't Fix,Frontend,PROJ-C,user_13,dev_3,,181.3,4,3,1,,
PROJ-A-2841,Story,Critical,Done,API,PROJ-B,user_11,dev_3,1.0,5.5,8,7,0,Sprint 14,backend
PROJ-C-2842,Story,Medium,Done,Database,PROJ-C,user_13,dev_4,8.0,54.9,0,3,0,Sprint 2,
PROJ-C-2843,Story,Medium,Resolved,Testing,PROJ-A,user_22,dev_3,2.0,436.3,3,1,0,Sprint 5,
PROJ-D-2844,Epic,High,Done,Testing,PROJ-D,user_24,dev_9,8.0,13.6,3,6,1,,tech-debt
PROJ-B-2845,Bug,Medium,Closed,Mobile,PROJ-D,user_9,dev_11,,26.8,5,4,0,,
PROJ-A-2846,Bug,Low,Done,API,PROJ-A,user_10,dev_4,,341.5,0,1,0,,security
PROJ-B-2847,Bug,Medium,Closed,Database,PROJ-C,user_4,dev_6,,18.5,0,1,0,,ux
PROJ-C-2848,Improvement,Medium,Resolved,Backend,PROJ-C,user_17,dev_8,,103.6,5,2,0,,tech-debt
PROJ-C-2849,Task,Critical,Done,Auth,PROJ-A,user_14,dev_11,,10.5,6,4,0,Sprint 17,frontend
PROJ-D-2850,Bug,Medium,Resolved,Mobile,PROJ-B,user_24,dev_13,,6.6,5,4,0,,regression
PROJ-A-2851,Improvement,High,Done,API,PROJ-D,user_18,dev_8,,11.4,4,3,0,,
PROJ-D-2852,Improvement,Medium,Done,Mobile,PROJ-A,user_11,dev_5,,70.1,4,2,0,,frontend
PROJ-B-2853,Improvement,Low,Done,Database,PROJ-A,user_16,dev_5,,240.5,2,1,0,,
PROJ-B-2854,Epic,Medium,Won't Fix,Auth,PROJ-C,user_1,dev_6,1.0,719.1,2,1,0,,tech-debt
PROJ-C-2855,Bug,Critical,Done,Mobile,PROJ-D,user_7,dev_10,,1.0,7,11,0,,ux
PROJ-D-2856,Task,Medium,Done,API,PROJ-C,user_10,dev_7,,11.8,3,2,0,Sprint 24,
PROJ-B-2857,Story,Medium,Resolved,Frontend,PROJ-A,user_9,dev_13,13.0,40.3,3,3,0,Sprint 8,performance
PROJ-B-2858,Improvement,Medium,Done,Database,PROJ-B,user_3,dev_13,,139.2,4,1,0,,frontend
PROJ-B-2859,Task,Low,Done,Frontend,PROJ-D,user_22,dev_10,,252.8,1,3,0,Sprint 18,security
PROJ-A-2860,Task,Low,Done,Backend,PROJ-A,user_23,dev_14,,37.6,1,1,0,Sprint 22,tech-debt
PROJ-C-2861,Task,Medium,Resolved,Frontend,PROJ-A,user_14,dev_7,,7.8,2,1,0,Sprint 24,backend
PROJ-D-2862,Bug,Medium,Duplicate,Frontend,PROJ-B,user_15,dev_13,,32.5,6,3,0,,
